strategy,symbol,timeframe,direction,signal_time,entry_time,exit_time,entry_price,stop,target,exit_price,size,risk_amount,gross_pnl,commission,net_pnl,r_multiple,exit_reason,hold_bars,equity_after
scalp_vwap,XAUUSD,15min,LONG,2026-04-21T00:15:00,2026-04-21T00:30:00,2026-04-21T00:45:00,4823.50237000,4809.758319765,4849.12726047,4809.508319765,0.8293556390268264773802024698,11.39870556546522961774159394,-11.60604447522193623708664456,0.3200319112335009605777726404,-11.92607638645543719766441720,-1.046265851675999785808408027,stop,1,1127.944480160067524576494977
scalp_vwap,XAUUSD,15min,SHORT,2026-04-21T13:30:00,2026-04-21T13:45:00,2026-04-21T16:45:00,4793.81178000,4802.873141650,4776.04368670,4776.19368670,1.244784750600995518787725437,11.27944480160067524576494977,21.93073387450557012288404964,0.4773811040796331518153447616,21.45335277042593697106870488,1.901986591341931485540034702,target,12,1149.397832930493461547563682
scalp_vwap,XAUUSD,15min,LONG,2026-04-22T15:15:00,2026-04-22T15:30:00,2026-04-22T18:15:00,4765.83601000,4755.114445335,4786.65486933,4754.864445335,1.072042998241333147383077115,11.49397832930493461547563682,-11.76198907886526790232140609,0.4087344900229529747363924944,-12.17072356888822087705779858,-1.058878242171195261825154509,stop,11,1137.227109361605240670505883
scalp_vwap,XAUUSD,15min,LONG,2026-04-22T18:45:00,2026-04-22T19:00:00,2026-04-22T20:00:00,4757.84478000,4749.408210475,4774.20737905,4749.158210475,1.347973374713112721809171463,11.37227109361605240670505883,-11.70926443729433058715735170,0.5130758467566213888809086880,-12.22234028405095197603826039,-1.074749290043929318534241559,stop,4,1125.004769077554288694467623
scalp_vwap,XAUUSD,15min,LONG,2026-04-22T20:15:00,2026-04-22T20:30:00,2026-04-22T22:45:00,4754.52151000,4745.370954985,4772.55829003,4745.120954985,1.229438834292997569278553344,11.25004769077554288694467623,-11.55740739934879227926431457,0.4676314706300306068410077644,-12.02503886997882288610532233,-1.068887812790227784888084190,stop,9,1112.979730207575465808362301
scalp_vwap,XAUUSD,15min,LONG,2026-04-22T23:30:00,2026-04-22T23:45:00,2026-04-23T00:00:00,4755.15413000,4744.453851710,4776.63154658,4744.203851710,1.040140919743850387099009087,11.12979730207575465808362301,-11.38983253201171725485837529,0.3956824312241574968252761424,-11.78551496323587475168365143,-1.058915507925542000085681884,stop,1,1101.194215244339591056678650
scalp_vwap,XAUUSD,15min,SHORT,2026-04-23T00:15:00,2026-04-23T00:30:00,2026-04-23T10:00:00,4743.78094000,4755.755230650,4720.76877870,4720.91877870,0.9196321080149658727856907749,11.01194215244339591056678650,21.02477759009717259762174283,0.3490026612650733073656979682,20.67577492883209929025604486,1.877577510180112422776375484,target,38,1121.869990173171690346934695
scalp_vwap,XAUUSD,15min,LONG,2026-04-23T23:30:00,2026-04-23T23:45:00,2026-04-24T00:00:00,4734.80645000,4720.009658750,4763.15812250,4719.759658750,0.7581846436964309342046943421,11.21869990173171690346934695,-11.40824606265582463702052054,0.2871886033011850423401529912,-11.69543466595700967936067353,-1.042494653426971878109046109,stop,1,1110.174555507214680667574021
scalp_vwap,XAUUSD,15min,LONG,2026-04-24T00:15:00,2026-04-24T00:30:00,2026-04-24T01:45:00,4732.00692000,4716.834378050,4761.96200390,4716.584378050,0.7316997765870172338970359683,11.10174555507214680667574021,-11.28467049921890111514999920,0.2769926724937775626368026216,-11.56166317171267867778680182,-1.041427504743198287878189059,stop,5,1098.612892335502001989787219
scalp_vwap,XAUUSD,15min,LONG,2026-04-24T02:30:00,2026-04-24T02:45:00,2026-04-24T03:00:00,4734.20901000,4719.956689565,4762.08200087,4719.706689565,0.7708308954642879540266154695,10.98612892335502001989787219,-11.17883664722109200840452606,0.2919419656394720132149814988,-11.47077861286056402161950756,-1.044114691615828801704878312,stop,1,1087.142113722641437968167711
scalp_vwap,XAUUSD,15min,SHORT,2026-04-24T04:15:00,2026-04-24T04:30:00,2026-04-24T12:45:00,4713.63382000,4733.884817555,4674.60677489,4674.75677489,0.5368338575766725670162512204,10.87142113722641437968167711,20.87051409758361467159029680,0.2024350581435573643963214594,20.66807903944005730719397534,1.901138662420820187591000872,target,33,1107.810192762081495275361686
