strategy,symbol,timeframe,direction,signal_time,entry_time,exit_time,entry_price,stop,target,exit_price,size,risk_amount,gross_pnl,commission,net_pnl,r_multiple,exit_reason,hold_bars,equity_after
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-01-20T04:30:00,2026-01-20T04:45:00,2026-01-20T04:45:00,4675.45675000,4678.482989285,4662.39282000,4678.732989285,33.04431361249743342750902132,100.000,-108.2610784031243583568772553,12.35978073029344075810581515,-120.6208591334177991149830704,-1.206208591334177991149830704,stop,0,9879.379140866582200885016930
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-01-27T04:30:00,2026-01-27T04:45:00,2026-01-27T06:00:00,5100.67011000,5110.058538625,5056.00428000,5056.15428000,10.52293151013499045574841011,98.79379140866582200885016930,468.4370302068125121797187472,4.293920177865816630621695450,464.1431100289466955490970518,4.698099985949459140719621756,target,5,10343.52225089552889643411398
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-04T02:00:00,2026-02-04T02:15:00,2026-02-04T03:15:00,4940.54653000,4959.422028075,4879.83837000,4959.672028075,5.479867185383148569675088682,103.4352225089552889643411398,-104.8051893053010761067599120,2.165883104608446510910617810,-106.9710724099095226176705298,-1.034184195820220759922913981,stop,4,10236.55117848561937381644345
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-04T18:15:00,2026-02-04T18:30:00,2026-02-05T02:30:00,5088.07066000,5097.655894345,4911.51237000,4911.66237000,10.67950016665515273201851326,102.3655117848561937381644345,1883.952362454350513144214173,4.347044116913855436288179192,1879.605318337436657707925994,18.36170489029394721595614781,target,32,12116.15649682305603152436944
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-07T03:45:00,2026-02-07T04:00:00,2026-02-07T05:00:00,4950.95979000,4969.303556415,4824.43303000,4969.553556415,6.605053849200497482198434023,121.1615649682305603152436944,-122.8128284305306846857933029,2.616108481454110934588855012,-125.4289369119847956203821579,-1.035220508623119643011437681,stop,4,11990.72755991107123590398728
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-09T08:45:00,2026-02-09T09:00:00,2026-02-09T09:15:00,5021.72899000,5032.625191450,4996.90679000,5032.875191450,11.00450245430353275627442376,119.9072755991107123590398728,-122.6584012126865955481084787,4.420930319624176056127830256,-127.0793315323107716042363090,-1.059813350752614802289654804,stop,1,11863.64822837876046429975097
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-10T21:30:00,2026-02-10T21:45:00,2026-02-11T01:15:00,5054.60193000,5065.397456155,5013.80091000,5065.647456155,10.98941177858575663309089632,118.6364822837876046429975097,-121.3838352284340438012702338,4.443768158848343851850523712,-125.8276033872823876531207575,-1.060614753278785419236474445,stop,14,11737.82062499147807664663021
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-12T06:00:00,2026-02-12T06:15:00,2026-02-13T03:00:00,5090.73337000,5103.128008370,5040.39684000,5040.54684000,9.470079137929280365641381928,117.3782062499147807664663021,475.2704107580619669486721834,3.856771830719793620596510754,471.4136389273421733280756726,4.016193925502967296334277803,target,83,12209.23426391882024997470588
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-13T15:00:00,2026-02-13T15:15:00,2026-02-13T15:15:00,4985.70159000,4995.811163770,4892.56375000,4996.061163770,12.07690308383675828300989378,122.0923426391882024997470588,-125.1115684101473920704995323,4.816946792588866325763847792,-129.9285152027362583962633801,-1.064182342595438620554227382,stop,0,12079.30574871608399157844250
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-14T05:00:00,2026-02-14T05:15:00,2026-02-14T06:00:00,5027.99712000,5037.195143930,4934.67170000,5037.445143930,13.13250089436991059402303871,120.7930574871608399157844250,-124.0761827107533175642901847,5.282414134023146774512426228,-129.3585968447764643388026109,-1.070910858089059135552825203,stop,3,11949.94715187130752723963989
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-14T10:00:00,2026-02-14T10:15:00,2026-02-16T10:00:00,5042.96826000,5047.634391005,5023.95409000,5024.10409000,25.60996924232586463191176496,119.4994715187130752723963989,483.1108134820063058133709592,10.33202096229004671326300910,472.7787925197162591001079501,3.956325383796205696115040816,target,191,12422.72594439102378633974784
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-21T06:00:00,2026-02-21T06:15:00,2026-02-21T07:15:00,5071.07545000,5081.889558695,5008.42055000,5082.139558695,11.48751718219253924961565946,124.2272594439102378633974784,-127.0991387394583726758013932,4.660325309125581036950991410,-131.7594640485839537127523846,-1.060632462137463285410411717,stop,4,12290.96648034243983262699546
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-23T23:30:00,2026-02-23T23:45:00,2026-02-24T01:30:00,5162.94216000,5167.503146040,5120.90226000,5167.753146040,26.94804669988079996979555645,122.9096648034243983262699546,-129.6466764783945983187188437,11.13049651491707593108673640,-140.7771729933116742498055801,-1.145371059456257401743768547,stop,7,12150.18930734912815837718988
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-02-24T05:00:00,2026-02-24T05:15:00,2026-02-24T07:00:00,5213.67384000,5223.114134120,5145.11994000,5223.364134120,12.87056224403856620346187888,121.5018930734912815837718988,-124.7195336345009231346373686,5.368233094226845485287785228,-130.0877667287277686199251538,-1.070664525778567585561624430,stop,7,12020.10154062040038975726473
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-03-02T16:30:00,2026-03-02T16:45:00,2026-03-02T17:00:00,5360.97549000,5372.961177445,5305.31064000,5373.211177445,10.02871265897623312315338349,120.2010154062040038975726473,-122.7081935709480621783609932,4.301094620881945141260115232,-127.0092881918300073196211084,-1.056640726058913177340909710,stop,1,11893.09225242857038243764362
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-03-04T23:00:00,2026-03-04T23:15:00,2026-03-05T04:15:00,5199.43367000,5206.197690735,5131.27031000,5131.42031000,17.58287373497912611357132929,118.9309225242857038243764362,1195.870321171679896847727705,7.313678857040730004966321076,1188.556642314639166842761384,9.993672100474422924725111747,target,20,13081.64889474320954928040500
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-03-07T08:15:00,2026-03-07T08:30:00,2026-03-09T09:00:00,5168.50407000,5179.891578905,5125.39567000,5180.141578905,11.48771781772161832551419199,130.8164889474320954928040500,-133.6884184018625000741825980,4.749945303672456195392534892,-138.4383637055349562695751329,-1.058263868870274222630783532,stop,194,12943.21053103767459301082987
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-03-10T22:00:00,2026-03-10T22:15:00,2026-03-11T00:00:00,5190.43234000,5198.031562700,5158.65193000,5198.281562700,17.03228217148797941269813013,129.4321053103767459301082987,-133.6901758532487407832828313,7.072392656551730741193806502,-140.7625685098004715244766378,-1.087539819987115261143748295,stop,7,12802.44796252787412148635323
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-03-11T02:00:00,2026-03-11T02:15:00,2026-03-11T02:30:00,5224.89900000,5235.132892235,5163.91060000,5235.382892235,12.50985223270515914464908691,128.0244796252787412148635323,-131.1519426834550310010258041,5.229017153664716264777429564,-136.3809598371197472658032337,-1.065272518476935085685900816,stop,1,12666.06700269075437422055000
gold_zigzag_reversal,XAUUSD,15min,SHORT,2026-03-12T20:30:00,2026-03-12T20:45:00,2026-03-12T21:00:00,5184.13493000,5189.980102655,5138.11143000,5190.230102655,21.66927779602218503538891616,126.6606700269075437422055000,-132.0779894759130900010527291,8.986916794418561959750637312,-141.0649062703316519608033664,-1.113723038417245863201965589,stop,1,12525.00209642042272225974663
gold_zigzag_reversal,XAUUSD,15min,LONG,2026-03-18T21:15:00,2026-03-18T21:30:00,2026-03-18T21:30:00,4983.54654000,4978.978325365,5015.12179000,4978.728325365,27.41771807405547336385114188,125.2500209642042272225974663,-132.1044504827180955635602518,10.93099792341236944403860154,-143.0354484061304650075988533,-1.141999396926322399035000684,stop,0,12381.96664801429225725214778
