strategy,symbol,timeframe,direction,signal_time,entry_time,exit_time,entry_price,stop,target,exit_price,size,risk_amount,gross_pnl,commission,net_pnl,r_multiple,exit_reason,hold_bars,equity_after
gold_zigzag_reversal_daily,XAUUSD,15min,SHORT,2026-01-19T11:30:00,2026-01-19T11:45:00,2026-01-20T15:30:00,4679.91851000,4690.334987820,4588.36075000,4690.584987820,9.600174044243296819116156866,100.000,-102.4000435110608242047790392,3.594242576710061098176465948,-105.9942860877708853029555051,-1.059942860877708853029555051,stop,111,9894.005713912229114697044495
gold_zigzag_reversal_daily,XAUUSD,15min,SHORT,2026-01-20T17:45:00,2026-01-20T18:00:00,2026-01-20T18:15:00,4712.94262000,4720.279160930,4665.38671000,4720.529160930,13.48592723507402161347588160,98.94005713912229114697044495,-102.3115389478907965503394153,5.084672098911929225356131898,-107.3962110468027257756955472,-1.085467445160153969181222846,stop,1,9786.609502865426388921348948
gold_zigzag_reversal_daily,XAUUSD,15min,SHORT,2026-01-21T02:00:00,2026-01-21T02:15:00,2026-01-21T03:45:00,4744.04951000,4753.654735225,4715.64562000,4753.904735225,10.18883917203037411225445674,97.86609502865426388921348948,-100.4133048216618574172771037,3.866908598523160160988595240,-104.2802134201850175782656989,-1.065539739678514409848208427,stop,6,9682.329289445241371343083249
gold_zigzag_reversal_daily,XAUUSD,15min,SHORT,2026-01-21T06:00:00,2026-01-21T06:15:00,2026-01-21T10:30:00,4759.30381000,4768.900305615,4723.12797000,4769.150305615,10.08944272772977385593593401,96.82329289445241371343083249,-99.34565357638485717741481595,3.841497857188888429039542548,-103.1871514335737456064543585,-1.065726524567374587395150912,stop,17,9579.142138011667625736628890
gold_zigzag_reversal_daily,XAUUSD,15min,SHORT,2026-01-21T13:30:00,2026-01-21T13:45:00,2026-01-21T14:00:00,4832.26106000,4846.599247385,4757.36886000,4846.849247385,6.680859916807167341771094373,95.79142138011667625736628890,-97.46163635931846809280906249,2.582692737864169141963533662,-100.0443290971826372347725962,-1.044397584416142012918741054,stop,1,9479.097808914484988501856294
gold_zigzag_reversal_daily,XAUUSD,15min,LONG,2026-01-22T06:15:00,2026-01-22T06:30:00,2026-01-22T06:30:00,4811.92029000,4794.173981335,4880.13550000,4793.923981335,5.341447614742299416948553506,94.79097808914484988501856294,-96.12633999283042473925570132,2.056209612428045894853593160,-98.18254960525847063410929448,-1.035779475900375927559129943,stop,0,9380.915259309226517867747000
gold_zigzag_reversal_daily,XAUUSD,15min,LONG,2026-01-22T12:00:00,2026-01-22T12:15:00,2026-01-22T18:00:00,4787.77790000,4770.671814165,4832.68575000,4832.53575000,5.483963631303283775360377174,93.80915259309226517867747000,245.4504216153276797250134575,2.100479990268608820567918270,243.3499416250590709044455392,2.594095937318789912408971610,target,23,9624.265200934285588772192539
gold_zigzag_reversal_daily,XAUUSD,15min,SHORT,2026-01-22T19:45:00,2026-01-22T20:00:00,2026-01-23T01:30:00,4831.09248000,4841.789007035,4793.64429000,4842.039007035,8.997560768502545638423838695,96.24265200934285588772192539,-98.49204220146849229732788506,3.477443853364453527571696494,-101.9694860548329458248995816,-1.059504117207141710365433579,stop,22,9522.295714879452642947292957
gold_zigzag_reversal_daily,XAUUSD,15min,SHORT,2026-01-23T09:30:00,2026-01-23T09:45:00,2026-01-23T10:00:00,4936.34198000,4943.844320910,4915.04713000,4944.094320910,12.69243270748603270675324851,95.22295714879452642947292957,-98.39606532566603460616124170,5.012335072183069081119927210,-103.4084003978491036872811689,-1.085960817581668652804528447,stop,1,9418.887314481603539260011788
gold_zigzag_reversal_daily,XAUUSD,15min,SHORT,2026-01-23T10:30:00,2026-01-23T10:45:00,2026-01-23T10:45:00,4937.09666000,4944.274055425,4915.04713000,4944.524055425,13.12298787617877907188039844,94.18887314481603539260011788,-97.46962011386073016057021752,5.183156769016219497492689204,-102.6527768828769496580629067,-1.089860972485015342456208618,stop,0,9316.234537598726589601948881
