strategy,symbol,timeframe,direction,signal_time,entry_time,exit_time,entry_price,stop,target,exit_price,size,risk_amount,gross_pnl,commission,net_pnl,r_multiple,exit_reason,hold_bars,equity_after
ict_confluence,EURUSD,15min,SHORT,2026-01-19T09:45:00,2026-01-19T10:00:00,2026-01-19T10:00:00,1.15856000,1.159500830,1.1567983400,1.159590830,106289.1276851290881455735893,100.00,-109.5660214916616179331016231,9.851386541670652508954859008,-119.4174080333322704420564821,-1.194174080333322704420564821,stop,0,9880.582591966667729557943518
ict_confluence,EURUSD,15min,LONG,2026-01-22T07:45:00,2026-01-22T08:00:00,2026-01-22T10:30:00,1.16893000,1.167325025,1.1719599500,1.167235025,61562.22116834634638893405516,98.80582591966667729557943518,-104.3464258248178484705835001,5.756954175225207574753334808,-110.1033800000430560453368349,-1.114340971043162666085141513,stop,10,9770.479211966624673512606683
ict_confluence,EURUSD,15min,LONG,2026-01-25T14:15:00,2026-01-25T14:30:00,2026-01-25T15:15:00,1.18242000,1.182227935,1.1826541300,1.182137935,508706.9071390739944035928817,97.70479211966624673512606683,-143.4884137621829062314494262,48.12041769115070979701570362,-191.6088314533336160284651298,-1.961099627730195506729492620,stop,3,9578.870380513291057484141553
ict_confluence,EURUSD,15min,LONG,2026-01-26T12:00:00,2026-01-26T12:15:00,2026-01-26T18:45:00,1.18622000,1.183816150,1.1908777000,1.183726150,39848.03702607604907745550493,95.78870380513291057484141553,-99.37502713747975499181241097,3.781483078485754474932741524,-103.1565102159655094667451525,-1.076917278532354348233042827,stop,26,9475.713870297325548017396400
ict_confluence,EURUSD,15min,SHORT,2026-01-30T14:45:00,2026-01-30T15:00:00,2026-01-30T22:45:00,1.19204000,1.194307275,1.1843854500,1.194397275,41793.40340407460739441574754,94.75713870297325548017396400,-98.51854500933997014567138128,3.985552687503447599875147816,-102.5040976968434177455465291,-1.081755940501262528806607050,stop,31,9373.209772600482130271849871
ict_confluence,EURUSD,15min,SHORT,2026-02-02T14:00:00,2026-02-02T14:15:00,2026-02-02T16:45:00,1.18669000,1.187862055,1.1844958900,1.1845558900,79972.43962613087380943598953,93.73209772600482130271849871,170.6699831305221591054554396,7.592199550394659731273567554,163.0777835801274993741818720,1.739828591661654103263072125,target,10,9536.287556180609629646031743
ict_confluence,EURUSD,15min,SHORT,2026-02-03T08:45:00,2026-02-03T09:00:00,2026-02-03T11:00:00,1.17899000,1.180033505,1.1776829900,1.180123505,91387.08061945663537449299949,95.36287556180609629646031743,-103.5877128175571934801646874,8.619556334362654283213880120,-112.2072691519198477633785675,-1.176634707068964691113123560,stop,8,9424.080287028689781882653176
ict_confluence,EURUSD,15min,SHORT,2026-02-05T07:30:00,2026-02-05T07:45:00,2026-02-05T07:45:00,1.18037000,1.180505070,1.17961000,1.180595070,697718.2414324935057290777505,94.24080287028689781882653176,-157.0354445992113133344435293,65.88525445117378874859452036,-222.9206990503851020830380497,-2.365437180721107573850595988,stop,0,9201.159587978304679799615126
ict_confluence,EURUSD,15min,LONG,2026-02-08T09:30:00,2026-02-08T09:45:00,2026-02-08T20:00:00,1.18194000,1.181679360,1.1822512800,1.181589360,353021.7767026666927486040180,92.01159587978304679799615126,-123.7835557830230491453705129,33.38004470047598966618280264,-157.1636004834990388115533155,-1.708084714548802946593001841,stop,1,9043.995987494805640988061810
ict_confluence,EURUSD,15min,SHORT,2026-02-12T13:30:00,2026-02-12T13:45:00,2026-02-12T15:45:00,1.18772000,1.188570785,1.1862284300,1.1862884300,106301.7799737278588713724597,90.43995987494805640988061810,152.1784391569895909244906721,10.10054000883168420309651982,142.0778991481579067213941523,1.570963757000887415739581681,target,8,9186.073886642963547709455962
